stop_id,stop_code,stop_name,stop_lat,stop_lon
"205241","205241","2277 PERON EVA AV.",-34.638467,-58.453277
"2032418","2032418","866 MONTES DE OCA MANUEL AV.",-34.638358,-58.374592
"6568109415","6568109415","DOCTOR RICARDO BALBÍN 600-698",-34.638197,-58.617658
"204814","204814","5691 HONDURAS",-34.583457,-58.437173
"6413108","6413108","Int. de la Sota y Ameghino",-34.582580,-60.963140
"202693","202693","3549 TRIUNVIRATO AV.",-34.582432,-58.471457
"202886","202886","3675 LAS HERAS GENERAL AV.",-34.582020,-58.410800
"202943","202943","4070 LAS HERAS GENERAL AV.",-34.581592,-58.416378
"6840126017","6840126017","AVENIDA BERNABE MARQUEZ 2065",-34.581110,-58.601587
"2032511","2032511","783 CASTILLO RAMON S. PRES. AV.",-34.580720,-58.374783
"2031559","2031559","3281 DUMONT SANTOS",-34.580483,-58.446325
"6408125520","6408125520","JUAN DE GARAY 2446",-34.580328,-58.648852
"6408128143","6408128143","JOSÉ GARIBALDI 2393",-34.580038,-58.647685
"204372","204372","3363 LACROZE FEDERICO AV.",-34.579500,-58.450353
"2031722","2031722","2393 CABEZON JOSE LEON",-34.579345,-58.499428
"6371107778","6371107778","FÉLIX BALLESTER 2101-2197",-34.579075,-58.541088
"6371108418","6371108418","MORENO Y SAN MARTÍN",-34.578708,-58.536615
"2031651","2031651","1099 ALVAREZ THOMAS AV.",-34.578615,-58.457110
"205316","205316","5679 MONROE",-34.578040,-58.492810
"6371110416","6371110416","91 SAN LORENZO 2138",-34.576662,-58.539130
"6371101006","6371101006","MATHEU 3866",-34.576357,-58.539860
"202818","202818","3733 DE LOS INCAS AV.",-34.576107,-58.465350
"6371103056","6371103056","GENERAL PAZ 8489",-34.575862,-58.513020
"6760132795","6760132795","CASEROS 4054-4098",-34.575293,-58.722337
"206222","206222","3604 MEXICO",-34.619795,-58.416745
"201351","201351","1031 CALVO CARLOS",-34.619542,-58.380757
"6568127884","6568127884","INGENIERO GUILLERMO MARCONI 1693",-34.619503,-58.584348
"6840128595","6840128595","ÁNGEL PINI 4665-4699",-34.619442,-58.562523
"2032614","2032614","971 SANTIAGO DEL ESTERO",-34.619437,-58.384332
"6410115232","6410115232","FEDERICO LELOIR 1-48",-34.619082,-58.667927
"2031120","2031120","8857 PAZ GRAL. AV.",-34.618985,-58.531245
"201963","201963","621 ALVAREZ DONATO TTE. GRAL.",-34.618287,-58.457397
"205949","205949","637 ALVAREZ DONATO TTE. GRAL.",-34.618152,-58.457462
"207749","207749","695 SANCHEZ DE LORIA",-34.617930,-58.412700
"203647","203647","777 COMBATE DE LOS POZOS",-34.617905,-58.393192
"6408112413","6408112413","MOISÉS LEBENSOHN 4199-4299",-34.617180,-58.651580
"206737","206737","1097 ARANGUREN JUAN F. DR.",-34.616968,-58.448385
"201449","201449","2699 GAONA AV.",-34.615692,-58.464295
"6410101041","6410101041","GOBERNADOR GUILLERMO UDAONDO 3351",-34.614078,-58.684835
"6568111502","6568111502","LAUREANA FERRARI 599",-34.613868,-58.591215
"207212","207212","143 CASTRO BARROS AV.",-34.613805,-58.420500
"201325","201325","4289 RIVADAVIA AV.",-34.613617,-58.425922
"203330","203330","2210 LAMARCA EMILIO",-34.611790,-58.494445
"6410117472","6410117472","GOBERNADOR GUILLERMO UDAONDO 3700-3798",-34.611697,-58.687745
"6410126482","6410126482","SEGUNDO SOMBRA 1299-1399",-34.611397,-58.699667
"6568134109","6568134109","AVIADOR JOSÉ MARÍA CAROSELLA 739-799",-34.611223,-58.598607
"6840107082","6840107082","CAFFERATA 5901-5999",-34.611167,-58.584800
"6410128844","6410128844","SEGUNDO SOMBRA 1250-1298",-34.610607,-58.698782
"6861117791","6861117791","CARLOS VILLATE 3239",-34.525238,-58.506948
"6412102225","6412102225","AVENIDA PRESIDENTE HIPÓLITO YRIGOYEN 3000-3036",-34.524848,-58.764652
"6861133010","6861133010","ESPAÑA 1993",-34.523245,-58.495977
"6756109482","6756109482","DOCTOR RAÚL SCALABRINI ORTIZ 1899-1999",-34.522485,-58.547177
"6371127050","6371127050","AMANCIO ALCORTA 551-599",-34.521830,-58.563572
"6760100967","6760100967","AVENIDA PRESIDENTE ARTURO U. ILLIA 5528-5600",-34.521812,-58.716417
"6861103839","6861103839","METROBUS - MALAVER",-34.519080,-58.486408
"6412120543","6412120543","AVENIDA DERQUI 7551-7599",-34.517758,-58.814312
"6490123242","6490123242","ARLUCEA 102-150",-34.744287,-58.453513
"6490131568","6490131568","GENERAL ARENALES 1501-1599",-34.743078,-58.387088
"6658122309","6658122309","AVENIDA MITRE 4708-4780",-34.743040,-58.231098
"6658123779","6658123779","AVENIDA GENERAL MOSCONI 1400-1598",-34.742935,-58.294478
"6427109391","6427109391","INTENDENTE FEDERICO PEDRO RUSSO 3100-3128",-34.742027,-58.629955
"6525107898","6525107898","AVENIDA DOCTOR RICARDO BALBÍN Y G. REILLY",-34.741930,-58.805680
"6658129687","6658129687","PADRE BRUZONE 1100-1198",-34.741842,-58.228060
"6658103928","6658103928","ACCESO A AVENIDA TOMÁS FLORES 1400-1474",-34.741837,-58.323260
"6490133029","6490133029","AV. GRAL. MARTÍN RODRÍGUEZ 2101-2199",-34.740760,-58.443327
"6490115922","6490115922","HOMERO 2501-2599",-34.740750,-58.457940
"6658128538","6658128538","JOSÉ EVARISTO URIBURU 4499-4599",-34.740395,-58.229237
"6427125994","6427125994","SALVIGNY 4402-4500",-34.739775,-58.607695
"6658117333","6658117333","TRIUNVIRATO 1071",-34.739058,-58.264342
"6658124068","6658124068","AVENIDA LA PLATA 1799-1899",-34.738502,-58.276253
"6658106727","6658106727","AVENIDA LA PLATA 1700-1786",-34.738007,-58.276582
"6490126606","6490126606","HIPÓLITO VIEYTES 1302-1400",-34.737937,-58.412825
"6490109429","6490109429","HOMERO 2902-3000",-34.737855,-58.460093
"6658104603","6658104603","ANDRÉS BARANDA 2299-2399",-34.737195,-58.260645
"6434117353","6434117353","ALVAR NÚÑEZ 4201-4299",-34.737175,-58.364825
"6539127094","6539127094","OTERO 3000-3098",-34.736828,-58.700567
"205394","205394","2158 SALTA",-34.632577,-58.382575
"20864","20864","293 REGIMIENTO DE PATRICIOS AV.",-34.632552,-58.370373
"201723","201723","7912 RIVADAVIA AV.",-34.632387,-58.475840
"204006","204006","4351 GARAY JUAN DE AV.",-34.632287,-58.424885
"6560101018","6560101018","COLECTORA NORTE ACCESO OESTE 3800-3878",-34.631690,-58.750755
"2031315","2031315","4803 MORON",-34.631600,-58.496683
"6408117427","6408117427","COLECTORA NORTE ACCESO OESTE",-34.631395,-58.641165
"6568115723","6568115723","INTENDENTE RAFAEL AMATO 1331-1399",-34.629715,-58.600775
"2031539","2031539","622 NECOCHEA",-34.629623,-58.362203
"205729","205729","7071 RIVADAVIA AV.",-34.629535,-58.465082
"206326","206326","1598 URQUIZA GRAL.",-34.629402,-58.408348
"203115","203115","89 ARTIGAS JOSE GERVASIO GRAL.",-34.628230,-58.464552
"6840102543","6840102543","SAN IGNACIO 785",-34.627982,-58.534527
"6805108046","6805108046","AVENIDA CAZÓN 417-499",-34.431165,-58.570160
"6805115178","6805115178","AVENIDA CAZÓN 1032",-34.427112,-58.574992
"6805133911","6805133911","TOMÁS DE IRIARTE 2299-2399",-34.425330,-58.702042
"6638104580","6638104580","AVENIDA DOCTOR HONORIO PUEYRREDÓN Y CHACABUCO",-34.422043,-58.871967
"6805128818","6805128818","GRAL. CONESA 2899-2963",-34.416693,-58.681965
"6805101331","6805101331","SANTA MARIA DE LAS CONCHAS 2945",-34.415425,-58.601647
"6252123045","6252123045","AVENIDA CONSTITUCIÓN Y BLVD. 5 DE JUNIO",-34.406642,-58.770410
"6638102745","6638102745","AVENIDA DOCTOR HONORIO PUEYRREDÓN Y D. PRAT",-34.399807,-58.849195
"205795","205795","9880 RIVADAVIA AV.",-34.637985,-58.503430
"2031734","2031734","3150 CASEROS AV.",-34.637577,-58.408302
"205340","205340","1312 DIAZ AVELINO",-34.637040,-58.438450
"206346","206346","870 HORNOS GRAL.",-34.636872,-58.376593
"206041","206041","33 CARRERAS SANTIAGO DE LAS",-34.636113,-58.489320
"6568103457","6568103457","AVENIDA BRIGADIER GENERAL JUAN MANUEL DE ROSAS 574",-34.635823,-58.627843
"6568124493","6568124493","AVENIDA PRESIDENTE JUAN DOMINGO PERÓN 2801-2899",-34.635727,-58.602525
"6427115721","6427115721","ALMIRANTE OCONNOR 100-136",-34.635182,-58.557768
"205996","205996","452 GANA",-34.634628,-58.526887
"203626","203626","1277 BARCO CENTENERA DEL",-34.634227,-58.435982
"6568115242","6568115242","SALVADOR CURUTCHET 2800-2846",-34.634128,-58.645147
"2031461","2031461","1693 BOEDO AV.",-34.633907,-58.416100
"6410121186","6410121186","26 DE ABRIL 3625-3699",-34.633865,-58.702930
"2031233","2031233","8306 RIVADAVIA AV.",-34.633517,-58.480520
"202889","202889","1232 MORENO JOSE MARIA AV.",-34.632902,-58.432860
"20336","20336","193 HERRERA",-34.632737,-58.379350
"6266126333","6266126333","RP39 - LA FERIA",-34.304487,-59.091033
"6371101317","6371101317","AVENIDA BRIGADIER GENERAL JUAN MANUEL DE ROSAS 33!",-34.538892,-58.578853
"6371110716","6371110716","MORENO 2399",-34.538010,-58.563000
"6371118926","6371118926","ESTANISLAO ZEBALLOS 8232",-34.537510,-58.592195
"6371123825","6371123825","LIBERTAD 6133",-34.536515,-58.561227
"6412105837","6412105837","AVENIDA PRESIDENTE HIPÓLITO YRIGOYEN 4999-5099",-34.534393,-58.788267
"6412134987","6412134987","AVENIDA DERQUI 5953",-34.533807,-58.798697
"6861101354","6861101354","AVENIDA BARTOLOMÉ MITRE 1958",-34.531722,-58.513072
"6861110250","6861110250","GENERAL BELGRANO 2502-2538",-34.529778,-58.523572
"6861132349","6861132349","RAFAEL OBLIGADO 6500",-34.528738,-58.545740
"6412121970","6412121970","AVENIDA CROACIA Y ORIBE",-34.527437,-58.782102
"6412131498","6412131498","AVENIDA CROACIA 300-348",-34.527335,-58.782187
"6760114362","6760114362","AVENIDA PRIMERA JUNTA 308-400",-34.526373,-58.717050
"635122991","635122991","MAIPÚ 201-223",-34.660472,-58.371148
"2031401","2031401","2283 RABANAL FRANCISCO INTENDENTE AV.",-34.659682,-58.428712
"6410100456","6410100456","AVENIDA RIVADAVIA 21506",-34.658790,-58.663050
"6568107321","6568107321","EL CEIBO 1149-1199",-34.658212,-58.595180
"203634","203634","2214 ESCALADA AV.",-34.658083,-58.478492
"6539109293","6539109293","ALEJANDRO SULLIVAN 1099-1195",-34.657940,-58.709690
"2031580","2031580","2599 ACOSTA MARIANO",-34.657465,-58.452635
"6568108864","6568108864","AVENIDA ESTANISLAO ZEBALLOS 2806-2860",-34.657238,-58.644960
"6568126841","6568126841","CÓRDOBA 569-599",-34.657097,-58.611425
"6427127341","6427127341","HERNANDARIAS 697",-34.657003,-58.533593
"203789","203789","5781 DIRECTORIO AV.",-34.655905,-58.497090
"6539120937","6539120937","SAN ANTONIO 699-799",-34.655882,-58.736768
"6539121391","6539121391","ALEJANDRO SULLIVAN 1418",-34.655507,-58.712633
"6410125881","6410125881","INTENDENTE PÉREZ QUINTANA 1280-1298",-34.654585,-58.685800
"6427130146","6427130146","AVENIDA EVA PERÓN 662",-34.654532,-58.536797
"203675","203675","1806 ESCALADA AV.",-34.653922,-58.483762
"203436","203436","5436 DIRECTORIO AV.",-34.653700,-58.494445
"6539122870","6539122870","INSPECTOR GENERAL A. ZUNDA 1930-1990",-34.653363,-58.713470
"2032504","2032504","2701 SANTO DOMINGO",-34.653335,-58.384727
"6427108944","6427108944","GENERAL ALVARADO 801-849",-34.653225,-58.568813
"635112111","635112111","DEFENSA 1602",-34.652992,-58.350622
"6568119098","6568119098","LEANDRO N. ALEM 2099-2199",-34.643582,-58.636692
"203210","203210","1897 COBO AV.",-34.643553,-58.441360
"201872","201872","493 LEOPARDI",-34.643225,-58.496797
"203816","203816","499 OLIVERA AV.",-34.642582,-58.485418
"203808","203808","4275 CHICLANA AV.",-34.642562,-58.422518
"205294","205294","2306 DIAZ AVELINO",-34.642287,-58.449162
"205577","205577","2075 SUAREZ AV.",-34.641752,-58.379272
"6568127466","6568127466","LEANDRO N. ALEM 3503-3599",-34.640978,-58.650913
"20847","20847","2119 DON PEDRO DE MENDOZA AV.",-34.640970,-58.360832
"6427103945","6427103945","AVENIDA RIVADAVIA 14000-14048",-34.640697,-58.564382
"6427111479","6427111479","AVENIDA RIVADAVIA Y MORENO 1",-34.640392,-58.562857
"6427121209","6427121209","AVENIDA RIVADAVIA Y PUEYRREDÓN",-34.640298,-58.562197
"6840101247","6840101247","AVENIDA RIVADAVIA 1811",-34.640047,-58.548730
"6840123144","6840123144","AVENIDA RIVADAVIA Y AV. DIAZ VELEZ",-34.640042,-58.548970
"6427100933","6427100933","AVENIDA RIVADAVIA 13000-13098",-34.640015,-58.549963
"6840103902","6840103902","AVENIDA MAIPÚ 3937",-34.639732,-58.541542
"6840106137","6840106137","AVENIDA RIVADAVIA 11942",-34.639570,-58.532540
"2032753","2032753","1003 SUAREZ",-34.638798,-58.366548
"20362","20362","846 MONTES DE OCA MANUEL AV.",-34.638227,-58.374637
"6371121261","6371121261","AVENIDA 101 DOCTOR RICARDO BALBÍN 1766",-34.583515,-58.538670
"6371102035","6371102035","PERDRIEL 3901-3999",-34.582638,-58.534807
"6760131711","6760131711","ISABEL LA CATÓLICA 601-689",-34.582335,-58.736343
"6840132886","6840132886","PRESIDENTE JUAN DOMINGO PERÓN 7899-7999",-34.582237,-58.600233
"6371104234","6371104234","25 DE MAYO 1006",-34.582093,-58.521497
"6408122156","6408122156","GENERAL PEDRO DÍAZ 2600-2798",-34.594730,-58.660435
"6371130497","6371130497","RODRÍGUEZ PEÑA 5079",-34.594593,-58.537792
"6408100510","6408100510","MASCAGNI 1893",-34.594582,-58.640095
"6408100509","6408100509","MASCAGNI 1893",-34.594580,-58.640095
"203294","203294","3202 PARAGUAY",-34.594073,-58.412315
"20650","20650","1281 ESMERALDA",-34.593165,-58.378560
"2032902","2032902","4793 CA?ADA DE GOMEZ",-34.685210,-58.475107
"6568105427","6568105427","AVENIDA DON BOSCO 6699-6749",-34.685025,-58.621240
"6568102643","6568102643","AVENIDA DON BOSCO 6449-6479",-34.683005,-58.619012
"6539123944","6539123944","MARIO BRAVO 1189",-34.682815,-58.709032
"204857","204857","4589 RUCCI JOSE IGNACIO",-34.681950,-58.473695
"6568131921","6568131921","CORONEL ARENA 1699-1779",-34.681805,-58.621247
"6434106801","6434106801","DE LA RIVERA SUR - CARLOS PELLEGRINI",-34.681323,-58.438892
"6434130544","6434130544","GOBERNADOR GENERAL JUAN JOSÉ VIAMONTE 3105",-34.681225,-58.421125
"6427104828","6427104828","PERIBEBUY 1353-1399",-34.680987,-58.540957
"204830","204830","6193 RIESTRA AV.",-34.680677,-58.479200
"6539109439","6539109439","PEDRO NOGUERA 2299-2399",-34.680577,-58.682347
"6427125524","6427125524","GENERAL PAZ 14773",-34.680482,-58.494780
"6539129901","6539129901","25 DE MAYO 1700-1748",-34.679973,-58.722155
"6434130117","6434130117","JOSÉ MARÍA MORENO 3902-4000",-34.679958,-58.430950
"6568131566","6568131566","BLAS PARERA 1924",-34.679858,-58.665892
"6568108451","6568108451","AVENIDA EVA PERÓN 2775",-34.679408,-58.633697
"6539116330","6539116330","HELVECIA 1700-1798",-34.693322,-58.666578
"635106849","635106849","GENERAL ARREDONDO 3636",-34.693077,-58.348847
"6427108006","6427108006","VIA PERÚ 4399-4499",-34.692832,-58.574888
"6434123392","6434123392","COMANDANTE MAMBERTI 307-399",-34.692570,-58.376280
"635108445","635108445","PASAJE CHIVILCOY 16",-34.692435,-58.332412
"6539128374","6539128374","AV. JULIÁN M. CASTRO 1495",-34.692408,-58.709590
"635112456","635112456","SALTA 1716",-34.692165,-58.364160
"6434108057","6434108057","SÁNCHEZ DE BUSTAMANTE 880",-34.692160,-58.376407
"6434113528","6434113528","RUTA NACIONAL 205 3001-3085",-34.691908,-58.389418
"2031107","2031107","16043 PAZ GRAL. AV.",-34.691843,-58.479405
"635127557","635127557","PRESIDENTE DOMINGO FAUSTINO SARMIENTO 1875",-34.691048,-58.369473
"6427113345","6427113345","AV. DR. IGNACIO ARIETA 4629-4649",-34.690573,-58.544633
"6434100234","6434100234","GOBERNADOR GENERAL JUAN JOSÉ VIAMONTE 2154",-34.689887,-58.415275
"635102482","635102482","AVENIDA CRISÓLOGO LARRALDE 3032",-34.689837,-58.354740
"205199","205199","6822 FERNANDEZ DE LA CRUZ F. GRAL. AV.",-34.689782,-58.477815
"635120451","635120451","PINO 5902-6000",-34.689713,-58.306100
"6427123341","6427123341","BERMÚDEZ 6149-6199",-34.689027,-58.612115
"6568114733","6568114733","AVENIDA DON BOSCO 5575",-34.689015,-58.625643
"6539106298","6539106298","SAN LORENZO 1850-1898",-34.688480,-58.709125
"6427120941","6427120941","CHICLANA 1345-1399",-34.687868,-58.531690
"6427118442","6427118442","ALICANTE 2267",-34.686265,-58.586790
"6658113764","6658113764","TRIUNVIRATO 2699-2799",-34.748412,-58.281670
"6427119019","6427119019","INTENDENTE FEDERICO PEDRO RUSSO 4107-4149",-34.748217,-58.622353
"6490121364","6490121364","RODRÍGUEZ BRITO 802-900",-34.748187,-58.380917
"6490104357","6490104357","CAAGUAZÚ 629-699",-34.747847,-58.344500
"6260103302","6260103302","CAMINO DE CINTURA 6899-6999",-34.747837,-58.490733
"6490124666","6490124666","RODRÍGUEZ BRITO 901-999",-34.747040,-58.381830
"6490114269","6490114269","CAAGUAZÚ 493-599",-34.746772,-58.344947
"6490127454","6490127454","GENERAL JUAN GREGORIO DE LAS HERAS 1995",-34.746492,-58.423090
"6658119801","6658119801","TRIUNVIRATO 2299-2399",-34.745922,-58.277302
"6427132426","6427132426","ASCASUBI 5800-5898",-34.745643,-58.587427
"6490105776","6490105776","LISANDRO DE LA TORRE 1902-2000",-34.745475,-58.434265
"6658103249","6658103249","AVENIDA CALCHAQUÍ 1900-1998",-34.745288,-58.287977
"6490126995","6490126995","DIAGONAL 61 1931-1949",-34.743897,-58.479475
"6427120107","6427120107","AVENIDA LURO 3099-3199",-34.743577,-58.594575
"204062","204062","2156 PAVON",-34.626710,-58.395022
"6840129441","6840129441","AVENIDA LIBERTADOR GENERAL SAN MARTÍN 4463",-34.625432,-58.563285
"6840122533","6840122533","HIPÓLITO YRIGOYEN 1800-1898",-34.625425,-58.556652
"20874","20874","6018 RIVADAVIA AV.",-34.624137,-58.450208
"202525","202525","1285 PASEO COLON AV.",-34.622585,-58.368215
"2031804","2031804","6216 JUSTO JUAN B. AV.",-34.622210,-58.481005
"201313","201313","1162 SAN JUAN AV.",-34.622202,-58.382340
"206165","206165","1138 SALTA",-34.621490,-58.382957
"201624","201624","269 MORENO JOSE MARIA AV.",-34.620958,-58.435278
"206761","206761","2706 NEUQUEN",-34.620363,-58.471282
"6515121432","6515121432","DESCARTES 2999-3099",-34.466997,-58.724627
"6756101815","6756101815","PRIMERA JUNTA 351-399",-34.466412,-58.513372
"6805113643","6805113643","AV. HIPÓLITO YRIGOYEN 1553-1599",-34.465713,-58.644517
"6515131016","6515131016","BOLIVIA 3450-3498",-34.464277,-58.716568
"6756114606","6756114606","JULIÁN NAVARRO 938",-34.463885,-58.537995
"6749102889","6749102889","AVENIDA NICOLÁS AVELLANEDA 4224",-34.463445,-58.578290
"6805109711","6805109711","GROUSSAC 1409-1499",-34.462080,-58.648295
"6638123431","6638123431","AVENIDA PRESIDENTE ARTURO UMBERTO ILLIA Y DOMINGO!",-34.461477,-58.808223
"6756102099","6756102099","AVENIDA CENTENARIO 2289",-34.458572,-58.530880
"6728118240","6728118240","RUTA NACIONAL 7 Y HEAVY",-34.457727,-59.657742
"6638104214","6638104214","ESTANISLAO LOPEZ - BROMATOLOGÍA",-34.457002,-58.927387
"6252127112","6252127112","AV. CONSTITUYENTES Y PATRICIAS ARGENTINAS BUENOS !",-34.456413,-58.737357
"6805123102","6805123102","AVENIDA DE LOS CONSTITUYENTES 1252-1296",-34.453595,-58.647300
"6412109916","6412109916","OTTAWA 4300-4398",-34.507472,-58.801743
"6756125292","6756125292","LUIS MARÍA DRAGO 1-76",-34.507407,-58.536097
"6756102675","6756102675","MALABIA 2049-2099",-34.506800,-58.569720
"6756131567","6756131567","JOSÉ MARÍA VERDUGA 424",-34.506362,-58.558415
"6756121339","6756121339","EDISON 2675-2689",-34.505842,-58.527462
"6412110590","6412110590","CORBETA URUGUAY 3199-3249",-34.505212,-58.809595
"6760103354","6760103354","AVENIDA GENERAL JUAN GREGORIO LEMOS 5799-5899",-34.504388,-58.650777
"6756114060","6756114060","OLAZÁBAL 1097",-34.504352,-58.577335
"6756135000","6756135000","MATHEU 1779",-34.501927,-58.570087
"6756109760","6756109760","DARDO ROCHA 3316",-34.497983,-58.540565
"6861127255","6861127255","GUILLERMO RAWSON 3949-4099",-34.495067,-58.491208
"6756133785","6756133785","EDISON 202-240",-34.493970,-58.501152
"6756128992","6756128992","CAPITÁN JUAN DE SAN MARTÍN 1200-1398",-34.493612,-58.572960
"6756121652","6756121652","LIBERTAD 1408",-34.491593,-58.520922
"6756127364","6756127364","AVENIDA SUCRE 1102-1200",-34.489553,-58.557173
"6756131722","6756131722","NUESTRAS MALVINAS 2211",-34.489388,-58.581542
"6560104786","6560104786","AVENIDA DEL LIBERTADOR 4500-4798",-34.609952,-58.768308
"20595","20595","1136 YRIGOYEN HIPOLITO",-34.609725,-58.382465
"203083","203083","50 AZCUENAGA",-34.609412,-58.400492
"6568102158","6568102158","NELSON PAGE 499-599",-34.609333,-58.598590
"202031","202031","2235 NAZCA AV.",-34.609265,-58.483165
"6408126994","6408126994","PUCCINI 2130-2166",-34.608807,-58.625392
"6364119243","6364119243","BOULEVARD BERNARDO DE IRIGOYEN Y INTENDENTE WHELAN",-34.608545,-58.953372
"6560117967","6560117967","RP23 Y AGUIRRE",-34.607752,-58.767238
"6408116786","6408116786","AVENIDA GOBERNADOR VERGARA 2950",-34.607750,-58.634978
"201237","201237","4997 CARRIL SALVADOR MARIA DEL AV.",-34.607357,-58.525013
"202221","202221","4163 POTOSI",-34.607255,-58.425587
"202410","202410","2910 LASCANO",-34.606987,-58.485330
"206285","206285","312 JAURES JEAN",-34.606515,-58.409880
"6410123417","6410123417","DE LA TRADICION 97-199",-34.606248,-58.685592
"206387","206387","727 VIALE LUIS",-34.606135,-58.450190
"6408127868","6408127868","GENERAL PEDRO DÍAZ 1200-1238",-34.606063,-58.646417
"641352","641352","Dr. Benito de Miguel e Int. P. Manifesto",-34.605910,-60.967320
"207379","207379","364 FIGUEROA D. APOLINARIO CORONEL",-34.604543,-58.445912
"6840124211","6840124211","DIAGONAL INTENDENTE F. E. LANDIN 800-898",-34.603093,-58.529730
"6441118507","6441118507","DIAGONAL 74_CALLE 14",-34.923475,-57.954507
"6441132168","6441132168","PLAZA DARDO ROCHA_AVENIDA 7",-34.921457,-57.940832
"6441128467","6441128467","AVENIDA 1_CALLE 65",-34.919287,-57.929917
"6441130842","6441130842","AVENIDA 66_CALLE 117",-34.917467,-57.925442
"6441117019","6441117019","DIAGONAL 79_CALLE 59",-34.915295,-57.937443
"6329111493","6329111493","AVENIDA CENTENARIO Y HORES DE MALVINAS",-34.912677,-58.947283
"6441131677","6441131677","AVENIDA 1_CALLE 46",-34.906307,-57.947387
"6441124608","6441124608","DIAGONAL 80_CALLE 2",-34.905902,-57.948460
"6441102000","6441102000","AVENIDA 1_CALLE 42",-34.903820,-57.950965
"6441123285","6441123285","CALLE 511_CALLE 28",-34.902515,-58.014227
"6441112517","6441112517","CAMINO GENERAL BELGRANO_CALLE 9",-34.900365,-57.973650
"6441121331","6441121331","DIAGONAL 80_CALLE 118",-34.897612,-57.949565
"6441116959","6441116959","AVENIDA 7_CALLE 526",-34.895648,-57.975613
"6441121528","6441121528","CALLE 514_CAMINO GENERAL BELGRANO",-34.894347,-57.999288
"6441118300","6441118300","CALLE 501_AVENIDA 25",-34.892353,-58.021505
"6441111756","6441111756","CALLE 116_CALLE 528BIS",-34.889845,-57.965095
"628107118","628107118","ANTONIO LAMBERTI 799-899",-34.888297,-58.372752
"628128701","628128701","RAFAEL OBLIGADO 12-58",-34.887617,-58.380890
"698119738","698119738","CALLE 130_CALLE 162",-34.885235,-57.867015
"628124702","628124702","MIGUEL CANE 749-799",-34.885227,-58.361712
"698116331","698116331","CALLE 4_CALLE 150",-34.883870,-57.903110
"6441109260","6441109260","CAMINO GENERAL BELGRANO_CALLE 465",-34.880117,-58.059967
"6441122500","6441122500","CALLE 476_CALLE 19",-34.879635,-58.046575
"6441133829","6441133829","AVENIDA 7_CALLE 506",-34.878805,-57.998247
"698124492","698124492","CALLE 164_CALLE 23",-34.878653,-57.872632
"635113628","635113628","COMANDANTE CRAIG 2-100",-34.678038,-58.346055
"6434110630","6434110630","CORONEL MOLINEDO 1851-1899",-34.678013,-58.420427
"6539121937","6539121937","25 DE MAYO 1493",-34.677943,-58.720967
"6410106045","6410106045","BLAS PARERA 1701-1799",-34.677880,-58.665423
"6427127532","6427127532","GENERAL OCAMPO 3215-3299",-34.677825,-58.556595
"6427107398","6427107398","ALMAFUERTE 3101-3199",-34.677637,-58.559980
"6539130768","6539130768","DOMINGO FAUSTINO SARMIENTO 1600-1648",-34.677632,-58.699025
"205074","205074","4112 LARRAZABAL",-34.677020,-58.471357
"204790","204790","3844 MONTIEL",-34.676622,-58.493182
"6568127942","6568127942","SANTIAGO DE CHILE 1099-1149",-34.676070,-58.623845
"6427127036","6427127036","VENEZUELA 3351-3399",-34.676057,-58.577438
"6434109578","6434109578","REMEDIOS DE ESCALADA DE SAN MARTÍN 2687",-34.675655,-58.408825
"204841","204841","5665 AQUINO",-34.675120,-58.477297
"635134620","635134620","AVENIDA BARTOLOMÉ MITRE 2456",-34.674380,-58.350270
"6539103177","6539103177","AV. CALLE REAL 200-230",-34.674358,-58.720835
"206546","206546","7426 PERON EVA AV.",-34.673595,-58.500963
"6434111244","6434111244","TENIENTE CORONEL J. OBON 1982",-34.672887,-58.425492
"6539130566","6539130566","INTENDENTE LEOPOLDO SUÁREZ 1799-1899",-34.672813,-58.771330
"6434102057","6434102057","REMEDIOS DE ESCALADA DE SAN MARTÍN 3089",-34.672800,-58.411570
"6427111205","6427111205","AVENIDA DOCTOR IGNACIO ARIETA 2299-2399",-34.672332,-58.568863
"6427104032","6427104032","AVELLANEDA 3441",-34.672028,-58.539140
"204821","204821","3704 ALBARI?O",-34.671670,-58.469137
"6434123928","6434123928","DE LA RIVERA SUR - CARLOS PELLEGRINI 4200",-34.671100,-58.431488
"628128975","628128975","JUAN XXIII 2349-2499",-34.832947,-58.420180
"6427111919","6427111919","BRIGADIER GENERAL JUAN MANUEL DE ROSAS Y RUTA NAC!",-34.830978,-58.647705
"6427130041","6427130041","RÍO ORINOCO",-34.830777,-58.655970
"6427124186","6427124186","CAÑUELAS",-34.830290,-58.654982
"628128674","628128674","MORENO 598",-34.828670,-58.396587
"691114526","691114526","CALLE 413_CAMINO GENERAL BELGRANO",-34.827292,-58.181513
"6274122138","6274122138","PABLO PODESTA 1462",-34.824755,-58.232862
"628114466","628114466","EVA DUARTE DE PERÓN 602-700",-34.824290,-58.399372
"628106598","628106598","AVENIDA TOMÁS ESPORA 2802-2900",-34.824140,-58.389000
"20247","20247","830 ENTRE RIOS AV.",-34.618460,-58.391680
"6560106344","6560106344","RP23 Y SOLON - MADRE SELVA",-34.618250,-58.772657
"6497106842","6497106842","KM 77 - GENERAL SERIAL",-34.618017,-59.201755
"6840132951","6840132951","PUÁN 3775",-34.617987,-58.550442
